Subjects,Triples,mps,Kafka_in,Kafka_out,End_time
2,4,75,1755175962414,1755175962416.517,1755175962417.127
2,4,75,1755175962436,1755175962438.833,1755175962439.447
2,4,75,1755175962455,1755175962457.46,1755175962458.056
2,4,75,1755175962477,1755175962480.3828,1755175962481.051
2,4,75,1755175962500,1755175962503.673,1755175962504.426
2,4,75,1755175962521,1755175962524.01,1755175962524.641
2,4,75,1755175962544,1755175962546.818,1755175962547.497
2,4,75,1755175962567,1755175962569.976,1755175962570.7068
2,4,75,1755175962584,1755175962587.3752,1755175962588.192
2,4,75,1755175962607,1755175962610.377,1755175962611.156
2,4,75,1755175962626,1755175962630.147,1755175962631.275
2,4,75,1755175962650,1755175962653.3198,1755175962654.3748
2,4,75,1755175962671,1755175962673.734,1755175962674.724
2,4,75,1755175962694,1755175962696.945,1755175962697.9421
2,4,75,1755175962717,1755175962720.688,1755175962721.422
2,4,75,1755175962735,1755175962738.99,1755175962739.718
2,4,75,1755175962756,1755175962758.921,1755175962759.723
2,4,75,1755175962772,1755175962774.605,1755175962775.3
2,4,75,1755175962795,1755175962797.7532,1755175962798.477
2,4,75,1755175962818,1755175962821.0781,1755175962821.8438
2,4,75,1755175962839,1755175962841.7712,1755175962842.565
2,4,75,1755175962856,1755175962858.7761,1755175962859.498
2,4,75,1755175962878,1755175962881.332,1755175962882.001
2,4,75,1755175962900,1755175962903.439,1755175962904.168
2,4,75,1755175962921,1755175962924.581,1755175962925.312
2,4,75,1755175962939,1755175962942.453,1755175962943.368
2,4,75,1755175962962,1755175962965.9253,1755175962966.704
2,4,75,1755175962985,1755175962988.7039,1755175962989.399
2,4,75,1755175963004,1755175963006.4111,1755175963007.07
2,4,75,1755175963021,1755175963023.438,1755175963024.4119
2,4,75,1755175963039,1755175963041.254,1755175963042.1892
2,4,75,1755175963056,1755175963059.0132,1755175963059.653
2,4,75,1755175963079,1755175963081.941,1755175963082.714
2,4,75,1755175963102,1755175963105.042,1755175963105.8171
2,4,75,1755175963125,1755175963128.222,1755175963129.1057
2,4,75,1755175963144,1755175963147.0989,1755175963148.139
2,4,75,1755175963167,1755175963170.9912,1755175963171.8508
2,4,75,1755175963184,1755175963186.935,1755175963187.9182
2,4,75,1755175963202,1755175963205.101,1755175963205.955
2,4,75,1755175963222,1755175963224.8298,1755175963225.6838
2,4,75,1755175963239,1755175963245.0361,1755175963245.733
2,4,75,1755175963256,1755175963263.5278,1755175963264.25
2,4,75,1755175963272,1755175963278.2732,1755175963279.04
2,4,75,1755175963290,1755175963293.637,1755175963294.2532
2,4,75,1755175963306,1755175963309.231,1755175963309.99
2,4,75,1755175963327,1755175963329.3818,1755175963329.9639
2,4,75,1755175963344,1755175963345.9932,1755175963346.5889
2,4,75,1755175963362,1755175963364.759,1755175963365.268
2,4,75,1755175963384,1755175963387.4868,1755175963388.0288
2,4,75,1755175963402,1755175963404.4048,1755175963405.1143
2,4,75,1755175963421,1755175963423.9878,1755175963424.631
2,4,75,1755175963437,1755175963439.574,1755175963440.216
2,4,75,1755175963459,1755175963462.112,1755175963462.849
2,4,75,1755175963482,1755175963485.181,1755175963485.931
2,4,75,1755175963504,1755175963506.997,1755175963507.7778
2,4,75,1755175963525,1755175963528.068,1755175963529.027
2,4,75,1755175963548,1755175963551.8232,1755175963552.665
2,4,75,1755175963570,1755175963573.288,1755175963574.039
2,4,75,1755175963588,1755175963590.194,1755175963590.8853
2,4,75,1755175963604,1755175963606.858,1755175963607.5251
2,4,75,1755175963621,1755175963623.876,1755175963624.527
2,4,75,1755175963644,1755175963647.218,1755175963648.15
2,4,75,1755175963665,1755175963669.1047,1755175963669.9067
2,4,75,1755175963689,1755175963692.677,1755175963693.564
2,4,75,1755175963709,1755175963712.95,1755175963714.1062
2,4,75,1755175963732,1755175963735.726,1755175963736.468
2,4,75,1755175963752,1755175963755.0452,1755175963755.645
2,4,75,1755175963771,1755175963773.782,1755175963774.768
2,4,75,1755175963788,1755175963791.72,1755175963792.34
2,4,75,1755175963804,1755175963806.515,1755175963807.1548
2,4,75,1755175963821,1755175963823.8452,1755175963824.5608
2,4,75,1755175963844,1755175963847.6328,1755175963848.522
2,4,75,1755175963867,1755175963870.5762,1755175963871.758
2,4,75,1755175963885,1755175963887.9722,1755175963888.663
2,4,75,1755175963903,1755175963906.068,1755175963906.879
2,4,75,1755175963923,1755175963925.947,1755175963927.1309
2,4,75,1755175963946,1755175963949.028,1755175963949.93
2,4,75,1755175963969,1755175963971.847,1755175963972.527
2,4,75,1755175963989,1755175963991.3862,1755175963992.341
2,4,75,1755175964004,1755175964007.1921,1755175964007.967
2,4,75,1755175964022,1755175964024.55,1755175964025.365
2,4,75,1755175964039,1755175964041.922,1755175964042.9011
2,4,75,1755175964062,1755175964064.68,1755175964065.323
2,4,75,1755175964084,1755175964087.4397,1755175964087.9832
2,4,75,1755175964104,1755175964106.7742,1755175964107.2112
2,4,75,1755175964121,1755175964123.302,1755175964123.803
2,4,75,1755175964137,1755175964139.7642,1755175964140.175
2,4,75,1755175964155,1755175964156.967,1755175964157.449
2,4,75,1755175964176,1755175964179.1648,1755175964179.584
2,4,75,1755175964193,1755175964195.947,1755175964196.574
2,4,75,1755175964215,1755175964218.028,1755175964218.493
2,4,75,1755175964235,1755175964237.319,1755175964237.85
2,4,75,1755175964255,1755175964257.229,1755175964257.772
2,4,75,1755175964271,1755175964274.127,1755175964274.7131
2,4,75,1755175964294,1755175964296.5068,1755175964297.2642
2,4,75,1755175964316,1755175964318.8381,1755175964319.736
2,4,75,1755175964337,1755175964339.916,1755175964340.522
2,4,75,1755175964360,1755175964362.773,1755175964363.466
2,4,75,1755175964382,1755175964385.912,1755175964386.792
2,4,75,1755175964402,1755175964404.874,1755175964405.8728
2,4,75,1755175964423,1755175964425.9673,1755175964426.7678
2,4,75,1755175964445,1755175964448.742,1755175964449.238
2,4,75,1755175964468,1755175964471.267,1755175964471.69
2,4,75,1755175964486,1755175964489.516,1755175964489.922
2,4,75,1755175964509,1755175964511.6729,1755175964511.9988
2,4,75,1755175964531,1755175964535.424,1755175964536.443
2,4,75,1755175964550,1755175964553.739,1755175964554.703
2,4,75,1755175964572,1755175964574.605,1755175964575.284
2,4,75,1755175964589,1755175964592.185,1755175964592.9102
2,4,75,1755175964605,1755175964607.413,1755175964607.8743
2,4,75,1755175964627,1755175964629.5303,1755175964630.425
2,4,75,1755175964649,1755175964652.236,1755175964652.8362
2,4,75,1755175964670,1755175964672.9111,1755175964673.459
2,4,75,1755175964692,1755175964695.5828,1755175964696.1729
2,4,75,1755175964715,1755175964718.111,1755175964719.0
2,4,75,1755175964738,1755175964740.39,1755175964741.01
2,4,75,1755175964754,1755175964757.601,1755175964758.0989
2,4,75,1755175964776,1755175964816.9038,1755175964817.646
2,4,75,1755175964814,1755175964832.359,1755175964832.781
2,4,75,1755175964833,1755175964841.3848,1755175964841.7612
2,4,75,1755175964855,1755175964856.8362,1755175964857.2769
2,4,75,1755175964873,1755175964875.1528,1755175964875.653
2,4,75,1755175964889,1755175964890.678,1755175964891.204
2,4,75,1755175964904,1755175964906.372,1755175964906.816
2,4,75,1755175964923,1755175964925.181,1755175964925.739
2,4,75,1755175964939,1755175964940.861,1755175964941.588
2,4,75,1755175964958,1755175964961.195,1755175964961.801
2,4,75,1755175964974,1755175964976.512,1755175964977.3281
2,4,75,1755175964996,1755175964999.5981,1755175965000.226
2,4,75,1755175965014,1755175965016.939,1755175965017.565
2,4,75,1755175965035,1755175965037.631,1755175965038.344
2,4,75,1755175965055,1755175965058.624,1755175965059.436
2,4,75,1755175965073,1755175965075.722,1755175965076.4001
2,4,75,1755175965094,1755175965097.544,1755175965098.2231
2,4,75,1755175965111,1755175965114.2559,1755175965115.1309
2,4,75,1755175965129,1755175965132.0078,1755175965133.056
2,4,75,1755175965151,1755175965154.667,1755175965155.6292
2,4,75,1755175965171,1755175965174.3738,1755175965175.356
2,4,75,1755175965194,1755175965197.4841,1755175965198.2773
2,4,75,1755175965211,1755175965213.8528,1755175965214.601
2,4,75,1755175965231,1755175965234.46,1755175965235.746
2,4,75,1755175965251,1755175965254.609,1755175965255.404
2,4,75,1755175965271,1755175965274.198,1755175965274.912
2,4,75,1755175965288,1755175965290.714,1755175965291.859
2,4,75,1755175965304,1755175965306.968,1755175965307.674
2,4,75,1755175965323,1755175965326.0632,1755175965326.894
2,4,75,1755175965342,1755175965344.518,1755175965345.108
2,4,75,1755175965359,1755175965361.195,1755175965361.723
2,4,75,1755175965376,1755175965378.539,1755175965379.0732
2,4,75,1755175965396,1755175965397.993,1755175965398.472
2,4,75,1755175965415,1755175965417.938,1755175965418.861
2,4,75,1755175965432,1755175965434.2642,1755175965435.067
2,4,75,1755175965452,1755175965455.065,1755175965455.8179
2,4,75,1755175965468,1755175965470.725,1755175965471.586
2,4,75,1755175965496,1755175965519.032,1755175965522.3
2,4,75,1755175965537,1755175965539.5789,1755175965540.085
2,4,75,1755175965554,1755175965556.721,1755175965557.154
2,4,75,1755175965571,1755175965573.076,1755175965573.614
2,4,75,1755175965593,1755175965595.5078,1755175965595.988
2,4,75,1755175965615,1755175965617.6091,1755175965618.1152
2,4,75,1755175965635,1755175965637.8228,1755175965638.388
2,4,75,1755175965652,1755175965653.95,1755175965654.4958
2,4,75,1755175965670,1755175965672.71,1755175965673.4631
2,4,75,1755175965689,1755175965691.183,1755175965691.8972
2,4,75,1755175965711,1755175965713.8848,1755175965714.5898
2,4,75,1755175965733,1755175965737.188,1755175965737.967
2,4,75,1755175965757,1755175965760.0078,1755175965760.7888
2,4,75,1755175965773,1755175965777.206,1755175965777.923
2,4,75,1755175965796,1755175965799.329,1755175965800.009
2,4,75,1755175965814,1755175965816.7761,1755175965817.593
2,4,75,1755175965835,1755175965838.439,1755175965839.22
2,4,75,1755175965854,1755175965857.211,1755175965858.073
2,4,75,1755175965873,1755175965875.8591,1755175965876.566
2,4,75,1755175965896,1755175965899.344,1755175965900.2249
2,4,75,1755175965918,1755175965921.955,1755175965922.7012
2,4,75,1755175965937,1755175965939.5042,1755175965940.4558
2,4,75,1755175965959,1755175965962.898,1755175965963.73
2,4,75,1755175965983,1755175965986.55,1755175965987.88
2,4,75,1755175966001,1755175966003.868,1755175966004.729
2,4,75,1755175966021,1755175966024.8462,1755175966025.602
2,4,75,1755175966045,1755175966047.93,1755175966048.547
2,4,75,1755175966062,1755175966065.1772,1755175966065.7249
2,4,75,1755175966085,1755175966087.774,1755175966088.286
2,4,75,1755175966107,1755175966110.1062,1755175966110.6118
2,4,75,1755175966125,1755175966127.289,1755175966127.883
2,4,75,1755175966146,1755175966148.8562,1755175966149.848
2,4,75,1755175966168,1755175966170.87,1755175966171.3547
2,4,75,1755175966190,1755175966192.6838,1755175966193.1619
2,4,75,1755175966206,1755175966209.033,1755175966209.749
2,4,75,1755175966229,1755175966231.9639,1755175966232.376
2,4,75,1755175966252,1755175966255.944,1755175966256.3699
2,4,75,1755175966273,1755175966275.886,1755175966276.247
2,4,75,1755175966292,1755175966295.896,1755175966296.6887
2,4,75,1755175966316,1755175966318.767,1755175966319.617
2,4,75,1755175966335,1755175966337.864,1755175966338.243
2,4,75,1755175966357,1755175966361.138,1755175966361.495
2,4,75,1755175966381,1755175966384.605,1755175966385.727
2,4,75,1755175966400,1755175966403.6501,1755175966404.762
2,4,75,1755175966420,1755175966423.1592,1755175966424.042
2,4,75,1755175966437,1755175966440.0151,1755175966441.012
2,4,75,1755175966458,1755175966461.3052,1755175966461.975
2,4,75,1755175966476,1755175966479.2322,1755175966479.905
2,4,75,1755175966497,1755175966500.171,1755175966500.8728
2,4,75,1755175966518,1755175966521.707,1755175966522.5278
2,4,75,1755175966536,1755175966539.501,1755175966540.425
2,4,75,1755175966553,1755175966556.285,1755175966557.214
2,4,75,1755175966576,1755175966579.752,1755175966580.467
2,4,75,1755175966599,1755175966603.2598,1755175966604.0098
2,4,75,1755175966618,1755175966621.602,1755175966622.5127
2,4,75,1755175966635,1755175966639.6082,1755175966640.2239
2,4,75,1755175966654,1755175966656.589,1755175966657.349
2,4,75,1755175966670,1755175966673.05,1755175966673.717
2,4,75,1755175966690,1755175966692.559,1755175966693.443
2,4,75,1755175966712,1755175966715.847,1755175966716.543
2,4,75,1755175966735,1755175966738.132,1755175966738.839
2,4,75,1755175966755,1755175966757.814,1755175966758.803
2,4,75,1755175966771,1755175966773.7998,1755175966774.432
2,4,75,1755175966792,1755175966794.157,1755175966794.725
2,4,75,1755175966813,1755175966816.0168,1755175966816.8928
2,4,75,1755175966831,1755175966833.46,1755175966833.832
2,4,75,1755175966852,1755175966854.725,1755175966855.2808
2,4,75,1755175966870,1755175966872.4248,1755175966872.777
2,4,75,1755175966888,1755175966889.951,1755175966890.334
2,4,75,1755175966906,1755175966907.695,1755175966908.089
2,4,75,1755175966927,1755175966930.302,1755175966931.1372
2,4,75,1755175966950,1755175966952.7712,1755175966953.5842
2,4,75,1755175966972,1755175966976.159,1755175966976.644
2,4,75,1755175966996,1755175967001.136,1755175967001.9683
2,4,75,1755175967016,1755175967020.785,1755175967021.3298
2,4,75,1755175967038,1755175967040.1777,1755175967040.67
2,4,75,1755175967057,1755175967059.191,1755175967059.5781
2,4,75,1755175967079,1755175967081.591,1755175967082.44
2,4,75,1755175967100,1755175967102.1372,1755175967102.887
2,4,75,1755175967118,1755175967121.799,1755175967122.298
2,4,75,1755175967137,1755175967139.126,1755175967139.646
2,4,75,1755175967154,1755175967156.827,1755175967157.191
2,4,75,1755175967172,1755175967173.354,1755175967173.734
2,4,75,1755175967189,1755175967190.9802,1755175967191.376
2,4,75,1755175967205,1755175967207.457,1755175967208.291
2,4,75,1755175967225,1755175967226.773,1755175967227.17
2,4,75,1755175967242,1755175967244.457,1755175967245.3052
2,4,75,1755175967258,1755175967260.552,1755175967260.9229
2,4,75,1755175967280,1755175967283.235,1755175967284.024
2,4,75,1755175967298,1755175967300.8572,1755175967301.7249
2,4,75,1755175967321,1755175967323.467,1755175967324.3132
2,4,75,1755175967342,1755175967343.552,1755175967343.9639
2,4,75,1755175967359,1755175967360.734,1755175967361.1309
2,4,75,1755175967374,1755175967376.2551,1755175967376.61
2,4,75,1755175967391,1755175967392.729,1755175967393.114
2,4,75,1755175967412,1755175967414.109,1755175967414.477
2,4,75,1755175967434,1755175967436.3699,1755175967436.924
2,4,75,1755175967454,1755175967455.717,1755175967456.154
2,4,75,1755175967473,1755175967474.5757,1755175967475.013
2,4,75,1755175967490,1755175967491.6191,1755175967492.0918
2,4,75,1755175967508,1755175967510.061,1755175967510.5742
2,4,75,1755175967527,1755175967529.272,1755175967529.83
2,4,75,1755175967549,1755175967551.425,1755175967552.4758
2,4,75,1755175967569,1755175967571.805,1755175967572.356
2,4,75,1755175967589,1755175967591.49,1755175967592.195
2,4,75,1755175967606,1755175967609.042,1755175967609.678
2,4,75,1755175967627,1755175967629.495,1755175967630.324
2,4,75,1755175967649,1755175967651.795,1755175967652.617
2,4,75,1755175967668,1755175967671.5059,1755175967672.564
2,4,75,1755175967687,1755175967690.118,1755175967691.03
2,4,75,1755175967704,1755175967706.827,1755175967707.55
2,4,75,1755175967721,1755175967723.947,1755175967724.6343
2,4,75,1755175967741,1755175967743.843,1755175967744.5671
2,4,75,1755175967758,1755175967760.159,1755175967760.8308
2,4,75,1755175967776,1755175967778.6738,1755175967779.4011
2,4,75,1755175967796,1755175967798.9841,1755175967799.816
2,4,75,1755175967818,1755175967820.9111,1755175967821.7402
2,4,75,1755175967837,1755175967840.2551,1755175967840.9841
2,4,75,1755175967854,1755175967856.41,1755175967857.444
2,4,75,1755175967871,1755175967873.607,1755175967874.602
2,4,75,1755175967887,1755175967889.86,1755175967890.6208
2,4,75,1755175967909,1755175967912.128,1755175967912.967
2,4,75,1755175967926,1755175967929.703,1755175967930.609
2,4,75,1755175967952,1755175967992.1292,1755175967993.034
2,4,75,1755175967997,1755175968002.1838,1755175968002.574
2,4,75,1755175968012,1755175968013.696,1755175968014.0579
2,4,75,1755175968029,1755175968032.0288,1755175968032.4211
2,4,75,1755175968050,1755175968052.135,1755175968052.549
2,4,75,1755175968068,1755175968070.8152,1755175968071.27
2,4,75,1755175968091,1755175968117.017,1755175968117.566
2,4,75,1755175968133,1755175968135.172,1755175968135.5251
2,4,75,1755175968153,1755175968155.17,1755175968155.568
2,4,75,1755175968172,1755175968173.934,1755175968174.2878
2,4,75,1755175968187,1755175968189.365,1755175968189.7358
2,4,75,1755175968204,1755175968206.495,1755175968206.916
2,4,75,1755175968221,1755175968223.499,1755175968224.0908
2,4,75,1755175968243,1755175968245.928,1755175968246.48
2,4,75,1755175968262,1755175968264.733,1755175968265.202
2,4,75,1755175968279,1755175968281.877,1755175968282.5642
2,4,75,1755175968302,1755175968304.43,1755175968304.991
2,4,75,1755175968318,1755175968321.2869,1755175968321.8647
2,4,75,1755175968339,1755175968341.326,1755175968341.982
2,4,75,1755175968356,1755175968358.761,1755175968359.466
2,4,75,1755175968378,1755175968381.19,1755175968381.752
2,4,75,1755175968401,1755175968403.7703,1755175968404.485
2,4,75,1755175968418,1755175968421.081,1755175968422.101
2,4,75,1755175968435,1755175968437.644,1755175968438.386
2,4,75,1755175968456,1755175968458.612,1755175968459.363
2,4,75,1755175968472,1755175968474.799,1755175968475.5042
2,4,75,1755175968489,1755175968491.955,1755175968492.886
2,4,75,1755175968506,1755175968508.506,1755175968509.333
2,4,75,1755175968528,1755175968793.122,1755175968793.898
2,4,75,1755175968549,1755175968809.039,1755175968809.7322
2,4,75,1755175968568,1755175968817.0627,1755175968817.896
2,4,75,1755175968589,1755175968824.616,1755175968824.956
2,4,75,1755175968608,1755175968831.916,1755175968832.569
2,4,75,1755175968631,1755175968838.862,1755175968839.159
2,4,75,1755175968652,1755175968844.5261,1755175968844.991
2,4,75,1755175968668,1755175968851.011,1755175968851.3347
2,4,75,1755175968691,1755175968858.436,1755175968859.195
2,4,75,1755175968712,1755175968865.719,1755175968866.035
2,4,75,1755175968735,1755175968872.724,1755175968873.368
2,4,75,1755175968752,1755175968880.372,1755175968881.236
2,4,75,1755175968774,1755175968887.9558,1755175968888.2407
2,4,75,1755175968792,1755175968894.8103,1755175968895.152
2,4,75,1755175968809,1755175968902.144,1755175968902.8362
2,4,75,1755175968825,1755175968910.285,1755175968910.66
2,4,75,1755175968841,1755175968917.387,1755175968918.1418
2,4,75,1755175968857,1755175968924.667,1755175968924.96
2,4,75,1755175968873,1755175968930.5,1755175968930.881
2,4,75,1755175968892,1755175968936.451,1755175968936.976
2,4,75,1755175968909,1755175968944.939,1755175968945.7852
2,4,75,1755175968924,1755175968954.262,1755175968954.68
2,4,75,1755175968945,1755175968962.819,1755175968963.6272
2,4,75,1755175968967,1755175968970.9438,1755175968971.308
2,4,75,1755175968985,1755175968987.804,1755175968988.674
2,4,75,1755175969006,1755175969007.4592,1755175969007.878
2,4,75,1755175969023,1755175969024.642,1755175969025.0881
2,4,75,1755175969041,1755175969044.1333,1755175969044.6191
2,4,75,1755175969064,1755175969066.0168,1755175969066.587
2,4,75,1755175969084,1755175969086.789,1755175969087.316
2,4,75,1755175969106,1755175969107.9302,1755175969108.334
2,4,75,1755175969127,1755175969129.478,1755175969129.964
2,4,75,1755175969144,1755175969146.4497,1755175969146.952
2,4,75,1755175969162,1755175969163.9949,1755175969164.437
2,4,75,1755175969179,1755175969180.8882,1755175969181.3938
2,4,75,1755175969195,1755175969197.6587,1755175969198.2168
2,4,75,1755175969211,1755175969212.965,1755175969213.4888
2,4,75,1755175969233,1755175969234.7961,1755175969235.6511
2,4,75,1755175969253,1755175969255.6238,1755175969256.21
2,4,75,1755175969275,1755175969278.0,1755175969278.7102
2,4,75,1755175969296,1755175969298.2998,1755175969298.93
2,4,75,1755175969315,1755175969318.028,1755175969318.9492
2,4,75,1755175969332,1755175969335.224,1755175969336.4182
2,4,75,1755175969350,1755175969353.03,1755175969353.7058
2,4,75,1755175969367,1755175969370.912,1755175969371.778
2,4,75,1755175969386,1755175969389.0947,1755175969389.622
2,4,75,1755175969404,1755175969406.667,1755175969407.161
2,4,75,1755175969421,1755175969423.145,1755175969423.688
2,4,75,1755175969440,1755175969442.466,1755175969442.967
2,4,75,1755175969462,1755175969464.6257,1755175969465.148
2,4,75,1755175969482,1755175969484.599,1755175969485.327
2,4,75,1755175969502,1755175969504.103,1755175969504.676
2,4,75,1755175969524,1755175969526.877,1755175969527.484
2,4,75,1755175969541,1755175969543.9941,1755175969544.775
2,4,75,1755175969564,1755175969566.665,1755175969567.276
2,4,75,1755175969585,1755175969587.788,1755175969588.401
2,4,75,1755175969607,1755175969610.7048,1755175969611.302
2,4,75,1755175969626,1755175969628.63,1755175969629.3252
2,4,75,1755175969648,1755175969651.4292,1755175969652.323
2,4,75,1755175969669,1755175969672.2651,1755175969673.0151
2,4,75,1755175969692,1755175969695.361,1755175969696.095
2,4,75,1755175969710,1755175969712.7712,1755175969713.638
2,4,75,1755175969733,1755175969735.9429,1755175969736.8418
2,4,75,1755175969756,1755175969758.6902,1755175969759.468
2,4,75,1755175969775,1755175969778.655,1755175969779.67
2,4,75,1755175969798,1755175969802.4548,1755175969803.123
2,4,75,1755175969822,1755175969825.4421,1755175969826.585
2,4,75,1755175969838,1755175969845.096,1755175969845.7908
2,4,75,1755175969860,1755175969862.925,1755175969863.869
2,4,75,1755175969876,1755175969879.183,1755175969880.091
2,4,75,1755175969893,1755175969896.054,1755175969896.987
2,4,75,1755175969910,1755175969912.879,1755175969913.574
2,4,75,1755175969932,1755175969935.41,1755175969936.844
2,4,75,1755175969951,1755175969953.592,1755175969955.074
2,4,75,1755175969971,1755175969974.56,1755175969975.38
2,4,75,1755175969991,1755175969994.3389,1755175969995.137
2,4,75,1755175970014,1755175970017.771,1755175970018.725
2,4,75,1755175970035,1755175970038.696,1755175970039.605
2,4,75,1755175970059,1755175970061.7449,1755175970062.6829
2,4,75,1755175970080,1755175970083.24,1755175970083.9272
2,4,75,1755175970098,1755175970101.0508,1755175970101.6099
2,4,75,1755175970121,1755175970123.8232,1755175970124.182
2,4,75,1755175970144,1755175970147.292,1755175970148.142
2,4,75,1755175970162,1755175970165.504,1755175970166.538
2,4,75,1755175970179,1755175970180.7603,1755175970181.1
2,4,75,1755175970201,1755175970203.7603,1755175970204.134
2,4,75,1755175970223,1755175970225.106,1755175970225.478
2,4,75,1755175970245,1755175970248.099,1755175970248.967
2,4,75,1755175970267,1755175970270.0999,1755175970270.5322
2,4,75,1755175970288,1755175970290.164,1755175970290.5312
2,4,75,1755175970304,1755175970306.896,1755175970307.253
2,4,75,1755175970326,1755175970328.258,1755175970328.595
2,4,75,1755175970348,1755175970351.085,1755175970351.9958
2,4,75,1755175970368,1755175970371.823,1755175970372.149
2,4,75,1755175970388,1755175970390.827,1755175970391.753
2,4,75,1755175970404,1755175970407.5242,1755175970408.549
2,4,75,1755175970425,1755175970428.344,1755175970429.222
2,4,75,1755175970443,1755175970446.571,1755175970447.458
2,4,75,1755175970464,1755175970467.576,1755175970468.479
2,4,75,1755175970485,1755175970488.2542,1755175970488.905
2,4,75,1755175970506,1755175970509.875,1755175970510.7341
2,4,75,1755175970530,1755175970533.1772,1755175970533.948
2,4,75,1755175970552,1755175970555.735,1755175970556.5
2,4,75,1755175970571,1755175970574.018,1755175970574.7368
2,4,75,1755175970588,1755175970591.188,1755175970592.101
2,4,75,1755175970611,1755175970614.421,1755175970615.275
2,4,75,1755175970634,1755175970637.944,1755175970638.706
2,4,75,1755175970655,1755175970658.5212,1755175970659.3542
2,4,75,1755175970672,1755175970679.183,1755175970679.893
2,4,75,1755175970691,1755175970725.46,1755175970725.983
2,4,75,1755175970722,1755175970738.825,1755175970739.274
2,4,75,1755175970742,1755175970746.504,1755175970746.867
2,4,75,1755175970763,1755175970765.1301,1755175970765.6199
2,4,75,1755175970785,1755175970787.18,1755175970787.68
2,4,75,1755175970803,1755175970805.614,1755175970806.14
2,4,75,1755175970821,1755175970823.616,1755175970824.1501
2,4,75,1755175970843,1755175970846.1619,1755175970846.6309
2,4,75,1755175970865,1755175970867.523,1755175970868.1338
2,4,75,1755175970884,1755175970887.0981,1755175970887.834
2,4,75,1755175970906,1755175970909.313,1755175970909.923
2,4,75,1755175970929,1755175970932.1758,1755175970932.8599
2,4,75,1755175970951,1755175970954.998,1755175970955.748
2,4,75,1755175970968,1755175970971.137,1755175970971.955
2,4,75,1755175970989,1755175970992.2,1755175970992.898
2,4,75,1755175971012,1755175971015.141,1755175971015.826
2,4,75,1755175971035,1755175971038.177,1755175971038.89
2,4,75,1755175971055,1755175971058.1528,1755175971059.0488
2,4,75,1755175971078,1755175971080.658,1755175971081.591
2,4,75,1755175971095,1755175971101.666,1755175971102.705
2,4,75,1755175971112,1755175971115.188,1755175971115.9949
2,4,75,1755175971129,1755175971132.277,1755175971133.02
2,4,75,1755175971152,1755175971155.4182,1755175971156.1611
2,4,75,1755175971170,1755175971172.4448,1755175971173.332
2,4,75,1755175971188,1755175971191.1738,1755175971191.888
2,4,75,1755175971206,1755175971208.946,1755175971209.575
2,4,75,1755175971224,1755175971226.508,1755175971227.0698
2,4,75,1755175971241,1755175971243.8281,1755175971244.8262
2,4,75,1755175971263,1755175971266.488,1755175971267.178
2,4,75,1755175971285,1755175971288.188,1755175971288.731
2,4,75,1755175971304,1755175971306.161,1755175971306.8372
2,4,75,1755175971322,1755175971325.094,1755175971326.632
2,4,75,1755175971344,1755175971347.7703,1755175971348.713
2,4,75,1755175971367,1755175971370.713,1755175971371.604
2,4,75,1755175971388,1755175971391.181,1755175971391.905
2,4,75,1755175971409,1755175971412.517,1755175971413.2258
2,4,75,1755175971431,1755175971433.227,1755175971433.77
2,4,75,1755175971452,1755175971454.3093,1755175971454.904
2,4,75,1755175971471,1755175971473.758,1755175971474.417
2,4,75,1755175971487,1755175971489.6208,1755175971490.308
2,4,75,1755175971505,1755175971507.0771,1755175971507.5789
2,4,75,1755175971527,1755175971530.2861,1755175971531.084
2,4,75,1755175971545,1755175971548.096,1755175971548.906
2,4,75,1755175971568,1755175971570.592,1755175971571.486
2,4,75,1755175971588,1755175971590.616,1755175971591.463
2,4,75,1755175971610,1755175971614.5,1755175971615.377
2,4,75,1755175971629,1755175971632.283,1755175971633.275
2,4,75,1755175971652,1755175971655.7551,1755175971656.7039
2,4,75,1755175971673,1755175971676.491,1755175971677.5999
2,4,75,1755175971696,1755175971699.863,1755175971700.741
2,4,75,1755175971718,1755175971723.176,1755175971723.9348
2,4,75,1755175971740,1755175971743.6428,1755175971744.595
2,4,75,1755175971757,1755175971759.616,1755175971760.376
2,4,75,1755175971778,1755175971781.7148,1755175971782.5012
2,4,75,1755175971796,1755175971798.7212,1755175971799.593
2,4,75,1755175971819,1755175971821.843,1755175971822.578
2,4,75,1755175971838,1755175971841.1929,1755175971841.928
2,4,75,1755175971861,1755175971864.247,1755175971865.0042
2,4,75,1755175971878,1755175971881.082,1755175971881.8118
2,4,75,1755175971897,1755175971900.613,1755175971902.046
2,4,75,1755175971919,1755175971921.8481,1755175971922.776
2,4,75,1755175971937,1755175971939.9978,1755175971941.239
2,4,75,1755175971954,1755175971956.642,1755175971957.3499
2,4,75,1755175971976,1755175971979.927,1755175971980.7239
2,4,75,1755175971999,1755175972003.078,1755175972004.249
2,4,75,1755175972023,1755175972026.1099,1755175972027.091
2,4,75,1755175972046,1755175972049.4258,1755175972050.224
2,4,75,1755175972069,1755175972072.3489,1755175972073.0613
2,4,75,1755175972090,1755175972092.4238,1755175972093.389
2,4,75,1755175972112,1755175972115.849,1755175972116.7031
2,4,75,1755175972135,1755175972138.1519,1755175972139.188
2,4,75,1755175972156,1755175972159.641,1755175972160.5818
2,4,75,1755175972179,1755175972182.852,1755175972183.778
